2.980000000000000000e+02
2.981067811067187563e+02
2.982571087539079713e+02
2.984201834895840193e+02
2.985955896373546352e+02
2.987814523401462452e+02
2.989754848900699358e+02
2.991756347166456180e+02
2.993802551584210505e+02
2.995880864121905347e+02
2.997981851665190902e+02
3.000098522369322041e+02
3.002225719511632747e+02
3.004359649448546179e+02
3.006497525242446045e+02
3.008637301410469149e+02
3.010777477818976990e+02
3.012916955167313517e+02
3.015054928657042410e+02
3.017190809817830655e+02
3.019324169056692995e+02
3.021454693445880366e+02
3.023582155711299038e+02
3.025706391451509489e+02
3.027827282404145990e+02
3.029944744155347394e+02
3.032058717113288253e+02
3.034169159879616586e+02
3.036276044382365740e+02
3.038379352302811185e+02
3.040479072452727678e+02
3.042575198849719982e+02
3.044667729305224952e+02
3.046756664388996683e+02
3.048842006670031992e+02
3.050923760160455913e+02
3.053001929908385819e+02
3.055076521700138414e+02
3.057147541842649616e+02
3.059214997004744419e+02
3.061278894101546939e+02
3.063339240210511321e+02
3.065396042510603820e+02
3.067449308238440722e+02
3.069499044656811293e+02
3.071545259032254194e+02
3.073587958619240226e+02
3.075627150649143573e+02
3.077662842322716301e+02
3.079695040805081021e+02
3.081723753222543110e+02
3.083748986660710898e+02
3.085770748163550365e+02
3.087789044733086712e+02
3.089803883329570340e+02
3.091815270871954340e+02
3.093823214238586843e+02
3.095827720268022176e+02
3.097828795759932063e+02
3.099826447476042972e+02
3.101820682141099041e+02
3.103811506443817620e+02
3.105798927037827184e+02
3.107782950542588196e+02
3.109763583544277026e+02
3.111740832596640303e+02
3.113714704221814031e+02
3.115685204911115420e+02
3.117652341125784119e+02
3.119616119297707542e+02
3.121576545830103555e+02
3.123533627098172474e+02
3.125487369449722905e+02
3.127437779205768607e+02
3.129384862661092939e+02
3.131328626084795133e+02
3.133269075720808701e+02
3.135206217788394838e+02
3.137140058482622180e+02
3.139070603974817004e+02
3.140997860412998648e+02
3.142921833922296173e+02
3.144842530605349680e+02
3.146759956542693430e+02
3.148674117793123628e+02
3.150585020394053117e+02
3.152492670361851310e+02
3.154397073692169897e+02
3.156298236360264582e+02
3.158196164321289530e+02
3.160090863510596932e+02
3.161982339844017247e+02
3.163870599218133179e+02
3.165755647510539461e+02
3.167637490580102053e+02
3.169516134267200300e+02
3.171391584393967378e+02
3.173263846764520508e+02
3.175132927165183219e+02
3.176998831364701346e+02
3.178861565114453924e+02
3.180721134148658393e+02
3.182577544184563862e+02
3.184430800922646654e+02
3.186280910046796748e+02
3.188127877224495137e+02
3.189971708106995720e+02
3.191812408329491859e+02
3.193649983511286905e+02
3.195484439255956772e+02
3.197315781151503984e+02
3.199144014770519107e+02
3.200969145670326270e+02
